cell_id	quantity	value	source
c0141	posthoc_welch__mwu_p	0.0027340834091246096	praat
c0141	posthoc_paired__corr_padj	0.0008478213817365165	praat
c0141	posthoc_paired__corr_z	3.930463856803697	praat
c0141	posthoc_paired__corr_rank_biserial	0.9523809523809523	praat
c0141	posthoc_paired__corr_p	8.478213817365165e-05	praat
c0141	posthoc_paired__perfect_padj	1.2696047946140148e-05	praat
c0141	posthoc_paired__perfect_z	4.844453761602964	praat
c0141	posthoc_paired__perfect_rank_biserial	1	praat
c0141	posthoc_paired__perfect_p	1.2696047946140147e-06	praat
c0141	posthoc_paired__mwu_padj	0.0010777421099225034	praat
c0141	posthoc_paired__mwu_z	3.872387985590581	praat
c0141	posthoc_paired__mwu_rank_biserial	1	praat
c0141	posthoc_paired__mwu_p	0.00010777421099225035	praat
c0141	posthoc_corr__perfect_padj	1	praat
c0141	posthoc_corr__perfect_z	1.2753255989088381	praat
c0141	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0141	posthoc_corr__perfect_p	0.20219402066542563	praat
c0141	posthoc_corr__mwu_padj	1	praat
c0141	posthoc_corr__mwu_z	1.2161425788773854	praat
c0141	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0141	posthoc_corr__mwu_p	0.22393061304446665	praat
c0141	posthoc_perfect__mwu_padj	1	praat
c0141	posthoc_perfect__mwu_z	0.2729054976618821	praat
c0141	posthoc_perfect__mwu_rank_biserial	0.2	praat
c0141	posthoc_perfect__mwu_p	0.7849258603601411	praat
c0142	h	35.99613677230833	praat
c0142	df	4	praat
c0142	p	2.898996303708729e-07	praat
c0142	epsilon_squared	0.7346150361695578	praat
c0142	n	50	praat
c0142	posthoc_welch__paired_padj	0.8087760826617025	praat
c0142	posthoc_welch__paired_z	-1.0817452644595082	praat
c0142	posthoc_welch__paired_rank_biserial	-0.525	praat
c0142	posthoc_welch__paired_p	0.27936573408149806	praat
c0142	posthoc_welch__corr_padj	0.04450415716251778	praat
c0142	posthoc_welch__corr_z	2.61583977397008	praat
c0142	posthoc_welch__corr_rank_biserial	0.8142857142857143	praat
c0142	posthoc_welch__corr_p	0.008900831432503555	praat
c0142	posthoc_welch__perfect_padj	0.0022060375356661123	praat
c0142	posthoc_welch__perfect_z	3.602519113750257	praat
c0142	posthoc_welch__perfect_rank_biserial	1	praat
c0142	posthoc_welch__perfect_p	0.0003151482193808732	praat
c0142	posthoc_welch__mwu_padj	0.01640450045474766	praat
c0142	posthoc_welch__mwu_z	2.9961539743304506	praat
c0142	posthoc_welch__mwu_rank_biserial	1	praat
c0142	posthoc_welch__mwu_p	0.0027340834091246096	praat
c0142	posthoc_paired__corr_padj	0.0007630392435628648	praat
c0142	posthoc_paired__corr_z	3.930463856803697	praat
c0142	posthoc_paired__corr_rank_biserial	0.9523809523809523	praat
c0142	posthoc_paired__corr_p	8.478213817365165e-05	praat
c0142	posthoc_paired__perfect_padj	1.2696047946140148e-05	praat
c0142	posthoc_paired__perfect_z	4.844453761602964	praat
c0142	posthoc_paired__perfect_rank_biserial	1	praat
c0142	posthoc_paired__perfect_p	1.2696047946140147e-06	praat
c0142	posthoc_paired__mwu_padj	0.0008621936879380028	praat
c0142	posthoc_paired__mwu_z	3.872387985590581	praat
c0142	posthoc_paired__mwu_rank_biserial	1	praat
c0142	posthoc_paired__mwu_p	0.00010777421099225035	praat
c0142	posthoc_corr__perfect_padj	0.8087760826617025	praat
c0142	posthoc_corr__perfect_z	1.2753255989088381	praat
c0142	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0142	posthoc_corr__perfect_p	0.20219402066542563	praat
c0142	posthoc_corr__mwu_padj	0.8087760826617025	praat
c0142	posthoc_corr__mwu_z	1.2161425788773854	praat
c0142	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0142	posthoc_corr__mwu_p	0.22393061304446665	praat
c0142	posthoc_perfect__mwu_padj	0.8087760826617025	praat
c0142	posthoc_perfect__mwu_z	0.2729054976618821	praat
c0142	posthoc_perfect__mwu_rank_biserial	0.2	praat
c0142	posthoc_perfect__mwu_p	0.7849258603601411	praat
c0143	h	35.99613677230833	praat
c0143	df	4	praat
c0143	p	2.898996303708729e-07	praat
c0143	epsilon_squared	0.7346150361695578	praat
c0143	n	50	praat
c0143	posthoc_welch__paired_padj	0.31040637120166453	praat
c0143	posthoc_welch__paired_z	-1.0817452644595082	praat
c0143	posthoc_welch__paired_rank_biserial	-0.525	praat
c0143	posthoc_welch__paired_p	0.27936573408149806	praat
c0143	posthoc_welch__corr_padj	0.014834719054172593	praat
c0143	posthoc_welch__corr_z	2.61583977397008	praat
c0143	posthoc_welch__corr_rank_biserial	0.8142857142857143	praat
c0143	posthoc_welch__corr_p	0.008900831432503555	praat
c0143	posthoc_welch__perfect_padj	0.000787870548452183	praat
c0143	posthoc_welch__perfect_z	3.602519113750257	praat
c0143	posthoc_welch__perfect_rank_biserial	1	praat
c0143	posthoc_welch__perfect_p	0.0003151482193808732	praat
c0143	posthoc_welch__mwu_padj	0.005468166818249219	praat
c0143	posthoc_welch__mwu_z	2.9961539743304506	praat
c0143	posthoc_welch__mwu_rank_biserial	1	praat
c0143	posthoc_welch__mwu_p	0.0027340834091246096	praat
c0143	posthoc_paired__corr_padj	0.0003592473699741678	praat
c0143	posthoc_paired__corr_z	3.930463856803697	praat
c0143	posthoc_paired__corr_rank_biserial	0.9523809523809523	praat
c0143	posthoc_paired__corr_p	8.478213817365165e-05	praat
c0143	posthoc_paired__perfect_padj	1.2696047946140148e-05	praat
c0143	posthoc_paired__perfect_z	4.844453761602964	praat
c0143	posthoc_paired__perfect_rank_biserial	1	praat
c0143	posthoc_paired__perfect_p	1.2696047946140147e-06	praat
c0143	posthoc_paired__mwu_padj	0.0003592473699741678	praat
c0143	posthoc_paired__mwu_z	3.872387985590581	praat
c0143	posthoc_paired__mwu_rank_biserial	1	praat
c0143	posthoc_paired__mwu_p	0.00010777421099225035	praat
c0143	posthoc_corr__perfect_padj	0.27991326630558333	praat
c0143	posthoc_corr__perfect_z	1.2753255989088381	praat
c0143	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0143	posthoc_corr__perfect_p	0.20219402066542563	praat
c0143	posthoc_corr__mwu_padj	0.27991326630558333	praat
c0143	posthoc_corr__mwu_z	1.2161425788773854	praat
c0143	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0143	posthoc_corr__mwu_p	0.22393061304446665	praat
c0143	posthoc_perfect__mwu_padj	0.7849258603601411	praat
c0143	posthoc_perfect__mwu_z	0.2729054976618821	praat
c0143	posthoc_perfect__mwu_rank_biserial	0.2	praat
c0143	posthoc_perfect__mwu_p	0.7849258603601411	praat
c0144	h	35.99613677230836	praat
c0144	df	4	praat
c0144	p	2.898996303708696e-07	praat
c0144	epsilon_squared	0.7346150361695584	praat
c0144	n	50	praat
c0145	h	35.99613677230836	praat
c0145	df	4	praat
c0145	p	2.898996303708696e-07	praat
c0145	epsilon_squared	0.7346150361695584	praat
c0145	n	50	praat
c0145	posthoc_corr__mwu_padj	1	praat
c0145	posthoc_corr__mwu_z	1.2161425788773854	praat
c0145	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0145	posthoc_corr__mwu_p	0.22393061304446665	praat
c0145	posthoc_corr__paired_padj	0.0008478213817365165	praat
c0145	posthoc_corr__paired_z	-3.930463856803697	praat
c0145	posthoc_corr__paired_rank_biserial	-0.9523809523809523	praat
c0145	posthoc_corr__paired_p	8.478213817365165e-05	praat
c0145	posthoc_corr__perfect_padj	1	praat
c0145	posthoc_corr__perfect_z	1.2753255989088381	praat
c0145	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0145	posthoc_corr__perfect_p	0.20219402066542563	praat
c0145	posthoc_corr__welch_padj	0.08900831432503556	praat
c0145	posthoc_corr__welch_z	-2.61583977397008	praat
c0145	posthoc_corr__welch_rank_biserial	-0.8142857142857143	praat
c0145	posthoc_corr__welch_p	0.008900831432503555	praat
c0145	posthoc_mwu__paired_padj	0.0010777421099225034	praat
c0145	posthoc_mwu__paired_z	-3.872387985590581	praat
c0145	posthoc_mwu__paired_rank_biserial	-1	praat
c0145	posthoc_mwu__paired_p	0.00010777421099225035	praat
c0145	posthoc_mwu__perfect_padj	1	praat
c0145	posthoc_mwu__perfect_z	-0.2729054976618821	praat
c0145	posthoc_mwu__perfect_rank_biserial	-0.2	praat
c0145	posthoc_mwu__perfect_p	0.7849258603601411	praat
c0145	posthoc_mwu__welch_padj	0.027340834091246095	praat
c0145	posthoc_mwu__welch_z	-2.9961539743304506	praat
c0145	posthoc_mwu__welch_rank_biserial	-1	praat
c0145	posthoc_mwu__welch_p	0.0027340834091246096	praat
c0145	posthoc_paired__perfect_padj	1.2696047946140148e-05	praat
c0145	posthoc_paired__perfect_z	4.844453761602964	praat
c0145	posthoc_paired__perfect_rank_biserial	1	praat
c0145	posthoc_paired__perfect_p	1.2696047946140147e-06	praat
c0145	posthoc_paired__welch_padj	1	praat
c0145	posthoc_paired__welch_z	1.0817452644595082	praat
c0145	posthoc_paired__welch_rank_biserial	0.525	praat
c0145	posthoc_paired__welch_p	0.27936573408149806	praat
c0145	posthoc_perfect__welch_padj	0.003151482193808732	praat
c0145	posthoc_perfect__welch_z	-3.602519113750257	praat
c0145	posthoc_perfect__welch_rank_biserial	-1	praat
c0145	posthoc_perfect__welch_p	0.0003151482193808732	praat
c0146	h	35.99613677230836	praat
c0146	df	4	praat
c0146	p	2.898996303708696e-07	praat
c0146	epsilon_squared	0.7346150361695584	praat
c0146	n	50	praat
c0146	posthoc_corr__mwu_padj	0.8087760826617025	praat
c0146	posthoc_corr__mwu_z	1.2161425788773854	praat
c0146	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0146	posthoc_corr__mwu_p	0.22393061304446665	praat
c0146	posthoc_corr__paired_padj	0.0007630392435628648	praat
c0146	posthoc_corr__paired_z	-3.930463856803697	praat
c0146	posthoc_corr__paired_rank_biserial	-0.9523809523809523	praat
c0146	posthoc_corr__paired_p	8.478213817365165e-05	praat
c0146	posthoc_corr__perfect_padj	0.8087760826617025	praat
c0146	posthoc_corr__perfect_z	1.2753255989088381	praat
c0146	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0146	posthoc_corr__perfect_p	0.20219402066542563	praat
c0146	posthoc_corr__welch_padj	0.04450415716251778	praat
c0146	posthoc_corr__welch_z	-2.61583977397008	praat
c0146	posthoc_corr__welch_rank_biserial	-0.8142857142857143	praat
c0146	posthoc_corr__welch_p	0.008900831432503555	praat
c0146	posthoc_mwu__paired_padj	0.0008621936879380028	praat
c0146	posthoc_mwu__paired_z	-3.872387985590581	praat
c0146	posthoc_mwu__paired_rank_biserial	-1	praat
c0146	posthoc_mwu__paired_p	0.00010777421099225035	praat
c0146	posthoc_mwu__perfect_padj	0.8087760826617025	praat
c0146	posthoc_mwu__perfect_z	-0.2729054976618821	praat
c0146	posthoc_mwu__perfect_rank_biserial	-0.2	praat
c0146	posthoc_mwu__perfect_p	0.7849258603601411	praat
c0146	posthoc_mwu__welch_padj	0.01640450045474766	praat
c0146	posthoc_mwu__welch_z	-2.9961539743304506	praat
c0146	posthoc_mwu__welch_rank_biserial	-1	praat
c0146	posthoc_mwu__welch_p	0.0027340834091246096	praat
c0146	posthoc_paired__perfect_padj	1.2696047946140148e-05	praat
c0146	posthoc_paired__perfect_z	4.844453761602964	praat
c0146	posthoc_paired__perfect_rank_biserial	1	praat
c0146	posthoc_paired__perfect_p	1.2696047946140147e-06	praat
c0146	posthoc_paired__welch_padj	0.8087760826617025	praat
c0146	posthoc_paired__welch_z	1.0817452644595082	praat
c0146	posthoc_paired__welch_rank_biserial	0.525	praat
c0146	posthoc_paired__welch_p	0.27936573408149806	praat
c0146	posthoc_perfect__welch_padj	0.0022060375356661123	praat
c0146	posthoc_perfect__welch_z	-3.602519113750257	praat
c0146	posthoc_perfect__welch_rank_biserial	-1	praat
c0146	posthoc_perfect__welch_p	0.0003151482193808732	praat
c0147	h	35.99613677230836	praat
c0147	df	4	praat
c0147	p	2.898996303708696e-07	praat
c0147	epsilon_squared	0.7346150361695584	praat
c0147	n	50	praat
c0147	posthoc_corr__mwu_padj	0.27991326630558333	praat
c0147	posthoc_corr__mwu_z	1.2161425788773854	praat
c0147	posthoc_corr__mwu_rank_biserial	0.6071428571428571	praat
c0147	posthoc_corr__mwu_p	0.22393061304446665	praat
c0147	posthoc_corr__paired_padj	0.0003592473699741678	praat
c0147	posthoc_corr__paired_z	-3.930463856803697	praat
c0147	posthoc_corr__paired_rank_biserial	-0.9523809523809523	praat
c0147	posthoc_corr__paired_p	8.478213817365165e-05	praat
c0147	posthoc_corr__perfect_padj	0.27991326630558333	praat
c0147	posthoc_corr__perfect_z	1.2753255989088381	praat
c0147	posthoc_corr__perfect_rank_biserial	0.4714285714285714	praat
c0147	posthoc_corr__perfect_p	0.20219402066542563	praat
c0147	posthoc_corr__welch_padj	0.014834719054172593	praat
c0147	posthoc_corr__welch_z	-2.61583977397008	praat
c0147	posthoc_corr__welch_rank_biserial	-0.8142857142857143	praat
c0147	posthoc_corr__welch_p	0.008900831432503555	praat
c0147	posthoc_mwu__paired_padj	0.0003592473699741678	praat
c0147	posthoc_mwu__paired_z	-3.872387985590581	praat
c0147	posthoc_mwu__paired_rank_biserial	-1	praat
c0147	posthoc_mwu__paired_p	0.00010777421099225035	praat
c0147	posthoc_mwu__perfect_padj	0.7849258603601411	praat
c0147	posthoc_mwu__perfect_z	-0.2729054976618821	praat
c0147	posthoc_mwu__perfect_rank_biserial	-0.2	praat
c0147	posthoc_mwu__perfect_p	0.7849258603601411	praat
c0147	posthoc_mwu__welch_padj	0.005468166818249219	praat
c0147	posthoc_mwu__welch_z	-2.9961539743304506	praat
c0147	posthoc_mwu__welch_rank_biserial	-1	praat
c0147	posthoc_mwu__welch_p	0.0027340834091246096	praat
c0147	posthoc_paired__perfect_padj	1.2696047946140148e-05	praat
c0147	posthoc_paired__perfect_z	4.844453761602964	praat
c0147	posthoc_paired__perfect_rank_biserial	1	praat
c0147	posthoc_paired__perfect_p	1.2696047946140147e-06	praat
c0147	posthoc_paired__welch_padj	0.31040637120166453	praat
c0147	posthoc_paired__welch_z	1.0817452644595082	praat
c0147	posthoc_paired__welch_rank_biserial	0.525	praat
c0147	posthoc_paired__welch_p	0.27936573408149806	praat
c0147	posthoc_perfect__welch_padj	0.000787870548452183	praat
c0147	posthoc_perfect__welch_z	-3.602519113750257	praat
c0147	posthoc_perfect__welch_rank_biserial	-1	praat
c0147	posthoc_perfect__welch_p	0.0003151482193808732	praat
c0148	h	21.13040959939141	praat
c0148	df	3	praat
c0148	p	9.89108532446764e-05	praat
c0148	epsilon_squared	0.4312328489671716	praat
c0148	n	50	praat
c0149	h	21.13040959939141	praat
c0149	df	3	praat
c0149	p	9.89108532446764e-05	praat
c0149	epsilon_squared	0.4312328489671716	praat
c0149	n	50	praat
c0149	posthoc_a__b_padj	1	praat
c0149	posthoc_a__b_z	-1.0509604508182437	praat
c0149	posthoc_a__b_rank_biserial	-0.41420118343195267	praat
c0149	posthoc_a__b_p	0.2932767544258882	praat
c0149	posthoc_a__x_padj	0.015063051903781344	praat
c0149	posthoc_a__x_z	3.0220719536024148	praat
c0149	posthoc_a__x_rank_biserial	0.7948717948717948	praat
c0149	posthoc_a__x_p	0.002510508650630224	praat
c0149	posthoc_a__y_padj	0.18280159738014579	praat
c0149	posthoc_a__y_z	2.1639663388190575	praat
c0149	posthoc_a__y_rank_biserial	0.6025641025641025	praat
c0149	posthoc_a__y_p	0.030466932896690963	praat
c0149	posthoc_b__x_padj	0.0003049523247415104	praat
c0149	posthoc_b__x_z	4.051798691342444	praat
c0149	posthoc_b__x_rank_biserial	0.7948717948717948	praat
c0149	posthoc_b__x_p	5.0825387456918405e-05	praat
c0149	posthoc_b__y_padj	0.008427922277866456	praat
c0149	posthoc_b__y_z	3.193693076559087	praat
c0149	posthoc_b__y_rank_biserial	0.7051282051282052	praat
c0149	posthoc_b__y_p	0.0014046537129777429	praat
c0149	posthoc_x__y_padj	1	praat
c0149	posthoc_x__y_z	-0.841441783558437	praat
c0149	posthoc_x__y_rank_biserial	-0.2638888888888889	praat
c0149	posthoc_x__y_p	0.4001004859287519	praat
c0150	h	21.13040959939141	praat
c0150	df	3	praat
c0150	p	9.89108532446764e-05	praat
c0150	epsilon_squared	0.4312328489671716	praat
c0150	n	50	praat
c0150	posthoc_a__b_padj	0.5865535088517764	praat
c0150	posthoc_a__b_z	-1.0509604508182437	praat
c0150	posthoc_a__b_rank_biserial	-0.41420118343195267	praat
c0150	posthoc_a__b_p	0.2932767544258882	praat
c0150	posthoc_a__x_padj	0.010042034602520896	praat
c0150	posthoc_a__x_z	3.0220719536024148	praat
c0150	posthoc_a__x_rank_biserial	0.7948717948717948	praat
c0150	posthoc_a__x_p	0.002510508650630224	praat
c0150	posthoc_a__y_padj	0.09140079869007289	praat
c0150	posthoc_a__y_z	2.1639663388190575	praat
c0150	posthoc_a__y_rank_biserial	0.6025641025641025	praat
c0150	posthoc_a__y_p	0.030466932896690963	praat
c0150	posthoc_b__x_padj	0.0003049523247415104	praat
c0150	posthoc_b__x_z	4.051798691342444	praat
c0150	posthoc_b__x_rank_biserial	0.7948717948717948	praat
c0150	posthoc_b__x_p	5.0825387456918405e-05	praat
c0150	posthoc_b__y_padj	0.007023268564888715	praat
c0150	posthoc_b__y_z	3.193693076559087	praat
c0150	posthoc_b__y_rank_biserial	0.7051282051282052	praat
c0150	posthoc_b__y_p	0.0014046537129777429	praat
c0150	posthoc_x__y_padj	0.5865535088517764	praat
c0150	posthoc_x__y_z	-0.841441783558437	praat
c0150	posthoc_x__y_rank_biserial	-0.2638888888888889	praat
c0150	posthoc_x__y_p	0.4001004859287519	praat
c0151	h	21.13040959939141	praat
c0151	df	3	praat
c0151	p	9.89108532446764e-05	praat
c0151	epsilon_squared	0.4312328489671716	praat
c0151	n	50	praat
c0151	posthoc_a__b_padj	0.35193210531106583	praat
c0151	posthoc_a__b_z	-1.0509604508182437	praat
c0151	posthoc_a__b_rank_biserial	-0.41420118343195267	praat
c0151	posthoc_a__b_p	0.2932767544258882	praat
c0151	posthoc_a__x_padj	0.005021017301260448	praat
c0151	posthoc_a__x_z	3.0220719536024148	praat
c0151	posthoc_a__x_rank_biserial	0.7948717948717948	praat
c0151	posthoc_a__x_p	0.002510508650630224	praat
c0151	posthoc_a__y_padj	0.045700399345036447	praat
c0151	posthoc_a__y_z	2.1639663388190575	praat
c0151	posthoc_a__y_rank_biserial	0.6025641025641025	praat
c0151	posthoc_a__y_p	0.030466932896690963	praat
c0151	posthoc_b__x_padj	0.0003049523247415104	praat
c0151	posthoc_b__x_z	4.051798691342444	praat
c0151	posthoc_b__x_rank_biserial	0.7948717948717948	praat
c0151	posthoc_b__x_p	5.0825387456918405e-05	praat
c0151	posthoc_b__y_padj	0.004213961138933228	praat
c0151	posthoc_b__y_z	3.193693076559087	praat
c0151	posthoc_b__y_rank_biserial	0.7051282051282052	praat
c0151	posthoc_b__y_p	0.0014046537129777429	praat
c0151	posthoc_x__y_padj	0.40010048592875186	praat
c0151	posthoc_x__y_z	-0.841441783558437	praat
c0151	posthoc_x__y_rank_biserial	-0.2638888888888889	praat
c0151	posthoc_x__y_p	0.4001004859287519	praat
c0152	h	21.13040959939141	praat
c0152	df	3	praat
c0152	p	9.89108532446764e-05	praat
c0152	epsilon_squared	0.4312328489671716	praat
c0152	n	50	praat
c0153	h	21.13040959939141	praat
c0153	df	3	praat
c0153	p	9.89108532446764e-05	praat
c0153	epsilon_squared	0.4312328489671716	praat
c0153	n	50	praat
c0153	posthoc_a__b_padj	1	praat
c0153	posthoc_a__b_z	-1.0509604508182437	praat
c0153	posthoc_a__b_rank_biserial	-0.41420118343195267	praat
c0153	posthoc_a__b_p	0.2932767544258882	praat
c0153	posthoc_a__x_padj	0.015063051903781344	praat
c0153	posthoc_a__x_z	3.0220719536024148	praat
c0153	posthoc_a__x_rank_biserial	0.7948717948717948	praat
c0153	posthoc_a__x_p	0.002510508650630224	praat
c0153	posthoc_a__y_padj	0.18280159738014579	praat
c0153	posthoc_a__y_z	2.1639663388190575	praat
c0153	posthoc_a__y_rank_biserial	0.6025641025641025	praat
c0153	posthoc_a__y_p	0.030466932896690963	praat
c0153	posthoc_b__x_padj	0.0003049523247415104	praat
c0153	posthoc_b__x_z	4.051798691342444	praat
c0153	posthoc_b__x_rank_biserial	0.7948717948717948	praat
c0153	posthoc_b__x_p	5.0825387456918405e-05	praat
c0153	posthoc_b__y_padj	0.008427922277866456	praat
c0153	posthoc_b__y_z	3.193693076559087	praat
c0153	posthoc_b__y_rank_biserial	0.7051282051282052	praat
c0153	posthoc_b__y_p	0.0014046537129777429	praat
c0153	posthoc_x__y_padj	1	praat
c0153	posthoc_x__y_z	-0.841441783558437	praat
c0153	posthoc_x__y_rank_biserial	-0.2638888888888889	praat
c0153	posthoc_x__y_p	0.4001004859287519	praat
c0154	h	21.13040959939141	praat
c0154	df	3	praat
c0154	p	9.89108532446764e-05	praat
c0154	epsilon_squared	0.4312328489671716	praat
c0154	n	50	praat
c0154	posthoc_a__b_padj	0.5865535088517764	praat
c0154	posthoc_a__b_z	-1.0509604508182437	praat
c0154	posthoc_a__b_rank_biserial	-0.41420118343195267	praat
c0154	posthoc_a__b_p	0.2932767544258882	praat
c0154	posthoc_a__x_padj	0.010042034602520896	praat
